Date,High,Low,Open,Close,Volume,Adj Close
5/12/16,2073.98999,2053.129883,2067.169922,2064.110107,3782390000,2064.110107
5/13/16,2066.790039,2043.130005,2062.5,2046.609985,3579880000,2046.609985
5/16/16,2071.879883,2046.530029,2046.530029,2066.659912,3501360000,2066.659912
5/17/16,2065.689941,2040.819946,2065.040039,2047.209961,4108960000,2047.209961
5/18/16,2060.610107,2034.48999,2044.380005,2047.630005,4101320000,2047.630005
5/19/16,2044.209961,2025.910034,2044.209961,2040.040039,3846770000,2040.040039
5/20/16,2058.350098,2041.880005,2041.880005,2052.320068,3507650000,2052.320068
5/23/16,2055.580078,2047.26001,2052.22998,2048.040039,3055480000,2048.040039
5/24/16,2079.669922,2052.649902,2052.649902,2076.060059,3627340000,2076.060059
5/25/16,2094.72998,2078.929932,2078.929932,2090.540039,3859160000,2090.540039
5/26/16,2094.300049,2087.080078,2091.439941,2090.100098,3230990000,2090.100098
5/27/16,2099.060059,2090.060059,2090.060059,2099.060059,3079150000,2099.060059
5/31/16,2103.47998,2088.659912,2100.129883,2096.949951,4514410000,2096.949951
6/1/16,2100.969971,2085.100098,2093.939941,2099.330078,3525170000,2099.330078
6/2/16,2105.26001,2088.590088,2097.709961,2105.26001,3632720000,2105.26001
6/3/16,2104.070068,2085.360107,2104.070068,2099.129883,3627780000,2099.129883
6/6/16,2113.360107,2100.830078,2100.830078,2109.409912,3442020000,2109.409912
6/7/16,2119.219971,2110.179932,2110.179932,2112.129883,3534730000,2112.129883
6/8/16,2120.550049,2112.709961,2112.709961,2119.120117,3562060000,2119.120117
6/9/16,2117.639893,2107.72998,2115.649902,2115.47998,3290320000,2115.47998
6/10/16,2109.570068,2089.959961,2109.570068,2096.070068,3515010000,2096.070068
6/13/16,2098.120117,2078.459961,2091.75,2079.060059,3392030000,2079.060059
6/14/16,2081.300049,2064.100098,2076.649902,2075.320068,3759770000,2075.320068
6/15/16,2085.649902,2069.800049,2077.600098,2071.5,3544720000,2071.5
6/16/16,2079.620117,2050.370117,2066.360107,2077.98999,3628280000,2077.98999
6/17/16,2078.199951,2062.840088,2078.199951,2071.219971,4952630000,2071.219971
6/20/16,2100.659912,2075.580078,2075.580078,2083.25,3467440000,2083.25
6/21/16,2093.659912,2083.02002,2085.189941,2088.899902,3232880000,2088.899902
6/22/16,2099.709961,2084.360107,2089.75,2085.449951,3168160000,2085.449951
6/23/16,2113.320068,2092.800049,2092.800049,2113.320068,3297940000,2113.320068
6/24/16,2103.810059,2032.569946,2103.810059,2037.410034,7597450000,2037.410034
6/27/16,2031.449951,1991.680054,2031.449951,2000.540039,5431220000,2000.540039
6/28/16,2036.089966,2006.670044,2006.670044,2036.089966,4385810000,2036.089966
6/29/16,2073.129883,2042.689941,2042.689941,2070.77002,4241740000,2070.77002
6/30/16,2098.939941,2070,2073.169922,2098.860107,4622820000,2098.860107
7/1/16,2108.709961,2097.899902,2099.340088,2102.949951,3458890000,2102.949951
7/5/16,2095.050049,2080.860107,2095.050049,2088.550049,3658380000,2088.550049
7/6/16,2100.719971,2074.02002,2084.429932,2099.72998,3909380000,2099.72998
7/7/16,2109.080078,2089.389893,2100.419922,2097.899902,3604550000,2097.899902
7/8/16,2131.709961,2106.969971,2106.969971,2129.899902,3607500000,2129.899902
7/11/16,2143.159912,2131.719971,2131.719971,2137.159912,3253340000,2137.159912
7/12/16,2155.399902,2139.5,2139.5,2152.139893,4097820000,2152.139893
7/13/16,2156.449951,2146.209961,2153.810059,2152.429932,3502320000,2152.429932
7/14/16,2168.98999,2157.879883,2157.879883,2163.75,3465610000,2163.75
7/15/16,2169.050049,2155.790039,2165.129883,2161.73999,3122600000,2161.73999
7/18/16,2168.350098,2159.629883,2162.040039,2166.889893,3009310000,2166.889893
7/19/16,2164.629883,2159.01001,2163.790039,2163.780029,2968340000,2163.780029
7/20/16,2175.629883,2164.889893,2166.100098,2173.02002,3211860000,2173.02002
7/21/16,2174.560059,2159.75,2172.909912,2165.169922,3438900000,2165.169922
7/22/16,2175.110107,2163.23999,2166.469971,2175.030029,3023280000,2175.030029
7/25/16,2173.709961,2161.949951,2173.709961,2168.47998,3057240000,2168.47998
7/26/16,2173.540039,2160.179932,2168.969971,2169.179932,3442350000,2169.179932
7/27/16,2174.97998,2159.070068,2169.810059,2166.580078,3995500000,2166.580078
7/28/16,2172.850098,2159.73999,2166.050049,2170.060059,3664240000,2170.060059
7/29/16,2177.090088,2163.48999,2168.830078,2173.600098,4038840000,2173.600098
8/1/16,2178.290039,2166.209961,2173.149902,2170.840088,3505990000,2170.840088
8/2/16,2170.199951,2147.580078,2169.939941,2157.030029,3848750000,2157.030029
8/3/16,2163.790039,2152.560059,2156.810059,2163.790039,3786530000,2163.790039
8/4/16,2168.189941,2159.070068,2163.51001,2164.25,3709200000,2164.25
8/5/16,2182.870117,2168.790039,2168.790039,2182.870117,3663070000,2182.870117
8/8/16,2185.439941,2177.850098,2183.76001,2180.889893,3327550000,2180.889893
8/9/16,2187.659912,2178.610107,2182.23999,2181.73999,3334300000,2181.73999
8/10/16,2183.409912,2172,2182.810059,2175.48999,3254950000,2175.48999
8/11/16,2188.449951,2177.969971,2177.969971,2185.790039,3423160000,2185.790039
8/12/16,2186.280029,2179.419922,2183.73999,2184.050049,3000660000,2184.050049
8/15/16,2193.810059,2186.080078,2186.080078,2190.149902,3078530000,2190.149902
8/16/16,2186.23999,2178.139893,2186.23999,2178.149902,3196400000,2178.149902
8/17/16,2183.080078,2168.5,2177.840088,2182.219971,3388910000,2182.219971
8/18/16,2187.030029,2180.459961,2181.899902,2187.02002,3300570000,2187.02002
8/19/16,2185,2175.129883,2184.23999,2183.870117,3084800000,2183.870117
8/22/16,2185.149902,2175.959961,2181.580078,2182.639893,2777550000,2182.639893
8/23/16,2193.419922,2186.800049,2187.810059,2186.899902,3041490000,2186.899902
8/24/16,2186.659912,2171.25,2185.090088,2175.439941,3148280000,2175.439941
8/25/16,2179,2169.73999,2173.290039,2172.469971,2969310000,2172.469971
8/26/16,2187.939941,2160.389893,2175.100098,2169.040039,3342340000,2169.040039
8/29/16,2183.47998,2170.189941,2170.189941,2180.379883,2654780000,2180.379883
8/30/16,2182.27002,2170.409912,2179.449951,2176.120117,3006800000,2176.120117
8/31/16,2173.790039,2161.350098,2173.560059,2170.949951,3766390000,2170.949951
9/1/16,2173.560059,2157.090088,2171.330078,2170.860107,3392120000,2170.860107
9/2/16,2184.870117,2173.590088,2177.48999,2179.97998,3091120000,2179.97998
9/6/16,2186.570068,2175.100098,2181.610107,2186.47998,3447650000,2186.47998
9/7/16,2187.870117,2179.070068,2185.169922,2186.159912,3319420000,2186.159912
9/8/16,2184.939941,2177.48999,2182.76001,2181.300049,3727840000,2181.300049
9/9/16,2169.080078,2127.810059,2169.080078,2127.810059,4233960000,2127.810059
9/12/16,2163.300049,2119.120117,2120.860107,2159.040039,4010480000,2159.040039
9/13/16,2150.469971,2120.27002,2150.469971,2127.02002,4141670000,2127.02002
9/14/16,2141.330078,2119.899902,2127.860107,2125.77002,3664100000,2125.77002
9/15/16,2151.310059,2122.360107,2125.360107,2147.26001,3373720000,2147.26001
9/16/16,2146.47998,2131.199951,2146.47998,2139.159912,5014360000,2139.159912
9/19/16,2153.610107,2135.909912,2143.98999,2139.120117,3163000000,2139.120117
9/20/16,2150.800049,2139.169922,2145.939941,2139.76001,3140730000,2139.76001
9/21/16,2165.110107,2139.570068,2144.580078,2163.120117,3712090000,2163.120117
9/22/16,2179.98999,2170.939941,2170.939941,2177.179932,3552830000,2177.179932
9/23/16,2173.75,2163.969971,2173.290039,2164.689941,3317190000,2164.689941
9/26/16,2158.540039,2145.040039,2158.540039,2146.100098,3216170000,2146.100098
9/27/16,2161.129883,2141.550049,2146.040039,2159.929932,3437770000,2159.929932
9/28/16,2172.399902,2151.790039,2161.850098,2171.370117,3891460000,2171.370117
9/29/16,2172.669922,2145.199951,2168.899902,2151.129883,4249220000,2151.129883
9/30/16,2175.300049,2156.51001,2156.51001,2168.27002,4173340000,2168.27002
10/3/16,2164.409912,2154.77002,2164.330078,2161.199951,3137550000,2161.199951
10/4/16,2165.459961,2144.01001,2163.370117,2150.48999,3750890000,2150.48999
10/5/16,2163.949951,2155.149902,2155.149902,2159.72998,3906550000,2159.72998
10/6/16,2162.929932,2150.280029,2158.219971,2160.77002,3461550000,2160.77002
10/7/16,2165.860107,2144.850098,2164.189941,2153.73999,3619890000,2153.73999
10/10/16,2169.600098,2160.389893,2160.389893,2163.659912,2916550000,2163.659912
10/11/16,2161.560059,2128.840088,2161.350098,2136.72998,3438270000,2136.72998
10/12/16,2145.360107,2132.77002,2137.669922,2139.179932,2977100000,2139.179932
10/13/16,2138.189941,2114.719971,2130.26001,2132.550049,3580450000,2132.550049
10/14/16,2149.189941,2132.97998,2139.679932,2132.97998,3228150000,2132.97998
10/17/16,2135.610107,2124.429932,2132.949951,2126.5,2830390000,2126.5
10/18/16,2144.379883,2135.48999,2138.310059,2139.600098,3170000000,2139.600098
10/19/16,2148.439941,2138.149902,2140.810059,2144.290039,3362670000,2144.290039
10/20/16,2147.179932,2133.439941,2142.51001,2141.340088,3337170000,2141.340088
10/21/16,2142.629883,2130.090088,2139.429932,2141.159912,3448850000,2141.159912
10/24/16,2154.790039,2146.909912,2148.5,2151.330078,3357320000,2151.330078
10/25/16,2151.439941,2141.929932,2149.719971,2143.159912,3751340000,2143.159912
10/26/16,2145.72998,2131.590088,2136.969971,2139.429932,3775200000,2139.429932
10/27/16,2147.129883,2132.52002,2144.060059,2133.040039,4204830000,2133.040039
10/28/16,2140.719971,2119.360107,2132.22998,2126.409912,4019510000,2126.409912
10/31/16,2133.25,2125.530029,2129.780029,2126.149902,3922400000,2126.149902
11/1/16,2131.449951,2097.850098,2128.679932,2111.719971,4532160000,2111.719971
11/2/16,2111.76001,2094,2109.429932,2097.939941,4248580000,2097.939941
11/3/16,2102.560059,2085.22998,2098.800049,2088.659912,3886740000,2088.659912
11/4/16,2099.070068,2083.790039,2083.790039,2085.179932,3837860000,2085.179932
11/7/16,2132,2100.590088,2100.590088,2131.52002,3736060000,2131.52002
11/8/16,2146.870117,2123.560059,2129.919922,2139.560059,3916930000,2139.560059
11/9/16,2170.100098,2125.350098,2131.560059,2163.26001,6264150000,2163.26001
11/10/16,2182.300049,2151.169922,2167.48999,2167.47998,6451640000,2167.47998
11/11/16,2165.919922,2152.48999,2162.709961,2164.449951,4988050000,2164.449951
11/14/16,2171.360107,2156.080078,2165.639893,2164.199951,5367200000,2164.199951
11/15/16,2180.840088,2166.379883,2168.290039,2180.389893,4543860000,2180.389893
11/16/16,2179.219971,2172.199951,2177.530029,2176.939941,3830590000,2176.939941
11/17/16,2188.060059,2176.649902,2178.610107,2187.120117,3809160000,2187.120117
11/18/16,2189.889893,2180.379883,2186.850098,2181.899902,3572400000,2181.899902
11/21/16,2198.699951,2186.429932,2186.429932,2198.179932,3607010000,2198.179932
11/22/16,2204.800049,2194.51001,2201.560059,2202.939941,3957940000,2202.939941
11/23/16,2204.719971,2194.51001,2198.550049,2204.719971,3418640000,2204.719971
11/25/16,2213.350098,2206.27002,2206.27002,2213.350098,1584600000,2213.350098
11/28/16,2211.139893,2200.360107,2210.209961,2201.719971,3505650000,2201.719971
11/29/16,2210.459961,2198.149902,2200.76001,2204.659912,3706560000,2204.659912
11/30/16,2214.100098,2198.810059,2204.969971,2198.810059,5533980000,2198.810059
12/1/16,2202.600098,2187.439941,2200.169922,2191.080078,5063740000,2191.080078
12/2/16,2197.949951,2188.370117,2191.120117,2191.949951,3779500000,2191.949951
12/5/16,2209.419922,2199.969971,2200.649902,2204.709961,3895230000,2204.709961
12/6/16,2212.780029,2202.209961,2207.26001,2212.22998,3855320000,2212.22998
12/7/16,2241.629883,2208.929932,2210.719971,2241.350098,4501820000,2241.350098
12/8/16,2251.689941,2237.570068,2241.129883,2246.189941,4200580000,2246.189941
12/9/16,2259.800049,2249.22998,2249.72998,2259.530029,3884480000,2259.530029
12/12/16,2264.030029,2252.370117,2258.830078,2256.959961,4034510000,2256.959961
12/13/16,2277.530029,2263.320068,2263.320068,2271.719971,3857590000,2271.719971
12/14/16,2276.199951,2248.439941,2268.350098,2253.280029,4406970000,2253.280029
12/15/16,2272.120117,2253.77002,2253.77002,2262.030029,4168200000,2262.030029
12/16/16,2268.050049,2254.23999,2266.810059,2258.070068,5920340000,2258.070068
12/19/16,2267.469971,2258.209961,2259.23999,2262.530029,3248370000,2262.530029
12/20/16,2272.560059,2266.139893,2266.5,2270.76001,3298780000,2270.76001
12/21/16,2271.22998,2265.149902,2270.540039,2265.179932,2852230000,2265.179932
12/22/16,2263.179932,2256.080078,2262.929932,2260.959961,2876320000,2260.959961
12/23/16,2263.790039,2258.840088,2260.25,2263.790039,2020550000,2263.790039
12/27/16,2273.820068,2266.149902,2266.22998,2268.879883,1987080000,2268.879883
12/28/16,2271.310059,2249.110107,2270.22998,2249.919922,2392360000,2249.919922
12/29/16,2254.51001,2244.560059,2249.5,2249.26001,2336370000,2249.26001
12/30/16,2253.580078,2233.620117,2251.610107,2238.830078,2670900000,2238.830078
1/3/17,2263.879883,2245.129883,2251.570068,2257.830078,3770530000,2257.830078
1/4/17,2272.820068,2261.600098,2261.600098,2270.75,3764890000,2270.75
1/5/17,2271.5,2260.449951,2268.179932,2269,3761820000,2269
1/6/17,2282.100098,2264.060059,2271.139893,2276.97998,3339890000,2276.97998
1/9/17,2275.48999,2268.899902,2273.590088,2268.899902,3217610000,2268.899902
1/10/17,2279.27002,2265.27002,2269.719971,2268.899902,3638790000,2268.899902
1/11/17,2275.320068,2260.830078,2268.600098,2275.320068,3620410000,2275.320068
1/12/17,2271.780029,2254.25,2271.139893,2270.439941,3462130000,2270.439941
1/13/17,2278.679932,2271.51001,2272.73999,2274.639893,3081270000,2274.639893
1/17/17,2272.080078,2262.810059,2269.139893,2267.889893,3584990000,2267.889893
1/18/17,2272.01001,2263.350098,2269.139893,2271.889893,3315250000,2271.889893
1/19/17,2274.330078,2258.409912,2271.899902,2263.689941,3165970000,2263.689941
1/20/17,2276.959961,2265.01001,2269.959961,2271.310059,3524970000,2271.310059
1/23/17,2271.780029,2257.02002,2267.780029,2265.199951,3152710000,2265.199951
1/24/17,2284.629883,2266.679932,2267.879883,2280.070068,3810960000,2280.070068
1/25/17,2299.550049,2288.879883,2288.879883,2298.370117,3846020000,2298.370117
1/26/17,2300.98999,2294.080078,2298.629883,2296.679932,3610360000,2296.679932
1/27/17,2299.02002,2291.620117,2299.02002,2294.689941,3135890000,2294.689941
1/30/17,2286.01001,2268.040039,2286.01001,2280.899902,3591270000,2280.899902
1/31/17,2279.090088,2267.209961,2274.02002,2278.870117,4087450000,2278.870117
2/1/17,2289.139893,2272.439941,2285.590088,2279.550049,3916610000,2279.550049
2/2/17,2283.969971,2271.649902,2276.689941,2280.850098,3807710000,2280.850098
2/3/17,2298.310059,2287.879883,2288.540039,2297.419922,3597970000,2297.419922
2/6/17,2296.179932,2288.570068,2294.280029,2292.560059,3109050000,2292.560059
2/7/17,2299.399902,2290.159912,2295.870117,2293.080078,3448690000,2293.080078
2/8/17,2295.909912,2285.379883,2289.550049,2294.669922,3609740000,2294.669922
2/9/17,2311.080078,2296.610107,2296.699951,2307.870117,3677940000,2307.870117
2/10/17,2319.22998,2311.100098,2312.27002,2316.100098,3475020000,2316.100098
2/13/17,2331.580078,2321.419922,2321.719971,2328.25,3349730000,2328.25
2/14/17,2337.580078,2322.169922,2326.120117,2337.580078,3520910000,2337.580078
2/15/17,2351.300049,2334.810059,2335.580078,2349.25,3775590000,2349.25
2/16/17,2351.310059,2338.870117,2349.639893,2347.219971,3672370000,2347.219971
2/17/17,2351.159912,2339.580078,2343.01001,2351.159912,3513060000,2351.159912
2/21/17,2366.709961,2354.909912,2354.909912,2365.379883,3579780000,2365.379883
2/22/17,2365.129883,2358.340088,2361.110107,2362.820068,3468670000,2362.820068
2/23/17,2368.26001,2355.090088,2367.5,2363.810059,4015260000,2363.810059
2/24/17,2367.340088,2352.870117,2355.72998,2367.340088,3831570000,2367.340088
2/27/17,2371.540039,2361.870117,2365.22998,2369.75,3582610000,2369.75
2/28/17,2367.790039,2358.959961,2366.080078,2363.639893,4210140000,2363.639893
3/1/17,2400.97998,2380.129883,2380.129883,2395.959961,4345180000,2395.959961
3/2/17,2394.75,2380.169922,2394.75,2381.919922,3821320000,2381.919922
3/3/17,2383.889893,2375.389893,2380.919922,2383.120117,3555260000,2383.120117
3/6/17,2378.800049,2367.97998,2375.22998,2375.310059,3232700000,2375.310059
3/7/17,2375.120117,2365.51001,2370.73999,2368.389893,3518390000,2368.389893
3/8/17,2373.090088,2361.01001,2369.810059,2362.97998,3812100000,2362.97998
3/9/17,2369.080078,2354.540039,2363.48999,2364.870117,3716340000,2364.870117
3/10/17,2376.860107,2363.040039,2372.52002,2372.600098,3432950000,2372.600098
3/13/17,2374.419922,2368.52002,2371.560059,2373.469971,3133900000,2373.469971
3/14/17,2368.550049,2358.179932,2368.550049,2365.449951,3172630000,2365.449951
3/15/17,2390.01001,2368.939941,2370.340088,2385.26001,3906840000,2385.26001
3/16/17,2388.100098,2377.179932,2387.709961,2381.379883,3365660000,2381.379883
3/17/17,2385.709961,2377.639893,2383.709961,2378.25,5178040000,2378.25
3/20/17,2379.550049,2369.659912,2378.23999,2373.469971,3054930000,2373.469971
3/21/17,2381.929932,2341.899902,2379.320068,2344.02002,4265590000,2344.02002
3/22/17,2351.810059,2336.449951,2343,2348.449951,3572730000,2348.449951
3/23/17,2358.919922,2342.129883,2345.969971,2345.959961,3260600000,2345.959961
3/24/17,2356.219971,2335.73999,2350.419922,2343.97998,2975130000,2343.97998
3/27/17,2344.899902,2322.25,2329.110107,2341.590088,3240230000,2341.590088
3/28/17,2363.780029,2337.629883,2339.790039,2358.570068,3367780000,2358.570068
3/29/17,2363.360107,2352.939941,2356.540039,2361.129883,3106940000,2361.129883
3/30/17,2370.419922,2358.580078,2361.310059,2368.060059,3158420000,2368.060059
3/31/17,2370.350098,2362.600098,2364.820068,2362.719971,3354110000,2362.719971
4/3/17,2365.870117,2344.72998,2362.340088,2358.840088,3416400000,2358.840088
4/4/17,2360.530029,2350.719971,2354.76001,2360.159912,3206240000,2360.159912
4/5/17,2378.360107,2350.52002,2366.590088,2352.949951,3770520000,2352.949951
4/6/17,2364.159912,2348.899902,2353.790039,2357.48999,3201920000,2357.48999
4/7/17,2363.76001,2350.73999,2356.590088,2355.540039,3053150000,2355.540039
4/10/17,2366.370117,2351.5,2357.159912,2357.159912,2785410000,2357.159912
4/11/17,2355.219971,2337.25,2353.919922,2353.780029,3117420000,2353.780029
4/12/17,2352.719971,2341.179932,2352.149902,2344.929932,3196950000,2344.929932
4/13/17,2348.26001,2328.949951,2341.97998,2328.949951,3143890000,2328.949951
4/17/17,2349.139893,2332.51001,2332.620117,2349.01001,2824710000,2349.01001
4/18/17,2348.350098,2334.540039,2342.530029,2342.189941,3269840000,2342.189941
4/19/17,2352.629883,2335.050049,2346.790039,2338.169922,3519900000,2338.169922
4/20/17,2361.370117,2340.909912,2342.689941,2355.840088,3647420000,2355.840088
4/21/17,2356.179932,2344.51001,2354.73999,2348.689941,3503360000,2348.689941
4/24/17,2376.97998,2369.189941,2370.330078,2374.149902,3690650000,2374.149902
4/25/17,2392.47998,2381.149902,2381.51001,2388.610107,3995240000,2388.610107
4/26/17,2398.159912,2386.780029,2388.97998,2387.449951,4105920000,2387.449951
4/27/17,2392.100098,2382.679932,2389.699951,2388.77002,4098460000,2388.77002
4/28/17,2393.679932,2382.360107,2393.679932,2384.199951,3718270000,2384.199951
5/1/17,2394.48999,2384.830078,2388.5,2388.330078,3199240000,2388.330078
5/2/17,2392.929932,2385.820068,2391.050049,2391.169922,3813680000,2391.169922
5/3/17,2389.820068,2379.75,2386.5,2388.129883,3893990000,2388.129883
5/4/17,2391.429932,2380.350098,2389.790039,2389.52002,4362540000,2389.52002
5/5/17,2399.290039,2389.379883,2392.370117,2399.290039,3540140000,2399.290039
5/8/17,2401.360107,2393.919922,2399.939941,2399.379883,3429440000,2399.379883
5/9/17,2403.870117,2392.439941,2401.580078,2396.919922,3653590000,2396.919922
5/10/17,2399.73999,2392.790039,2396.790039,2399.629883,3643530000,2399.629883
5/11/17,2395.719971,2381.73999,2394.840088,2394.439941,3727420000,2394.439941
5/12/17,2392.439941,2387.189941,2392.439941,2390.899902,3305630000,2390.899902
5/15/17,2404.050049,2393.939941,2393.97998,2402.320068,3473600000,2402.320068
5/16/17,2405.77002,2396.050049,2404.550049,2400.669922,3420790000,2400.669922
5/17/17,2384.870117,2356.209961,2382.949951,2357.030029,4163000000,2357.030029
5/18/17,2375.73999,2352.719971,2354.689941,2365.719971,4319420000,2365.719971
5/19/17,2389.060059,2370.429932,2371.370117,2381.72998,3825160000,2381.72998
5/22/17,2395.459961,2386.919922,2387.209961,2394.02002,3172830000,2394.02002
5/23/17,2400.850098,2393.879883,2397.040039,2398.419922,3213570000,2398.419922
5/24/17,2405.580078,2397.98999,2401.409912,2404.389893,3389900000,2404.389893
5/25/17,2418.709961,2408.01001,2409.540039,2415.070068,3535390000,2415.070068
5/26/17,2416.679932,2412.199951,2414.5,2415.820068,2805040000,2415.820068
5/30/17,2415.26001,2409.429932,2411.669922,2412.909912,3203160000,2412.909912
5/31/17,2415.98999,2403.590088,2415.629883,2411.800049,4516110000,2411.800049
6/1/17,2430.060059,2413.540039,2415.649902,2430.060059,3857140000,2430.060059
6/2/17,2440.22998,2427.709961,2431.280029,2439.070068,3461680000,2439.070068
6/5/17,2439.550049,2434.320068,2437.830078,2436.100098,2912600000,2436.100098
6/6/17,2436.209961,2428.120117,2431.919922,2429.330078,3357840000,2429.330078
6/7/17,2435.280029,2424.75,2432.030029,2433.139893,3572300000,2433.139893
6/8/17,2439.27002,2427.939941,2434.27002,2433.790039,3728860000,2433.790039
6/9/17,2446.199951,2415.699951,2436.389893,2431.77002,4027340000,2431.77002
6/12/17,2430.379883,2419.969971,2425.879883,2429.389893,4027750000,2429.389893
6/13/17,2441.48999,2431.280029,2434.149902,2440.350098,3275500000,2440.350098
6/14/17,2443.75,2428.340088,2443.75,2437.919922,3555590000,2437.919922
6/15/17,2433.949951,2418.530029,2424.139893,2432.459961,3353050000,2432.459961
6/16/17,2433.149902,2422.879883,2431.23999,2433.149902,5284720000,2433.149902
6/19/17,2453.820068,2441.790039,2442.550049,2453.459961,3264700000,2453.459961
6/20/17,2450.659912,2436.600098,2450.659912,2437.030029,3416510000,2437.030029
6/21/17,2442.22998,2430.73999,2439.310059,2435.610107,3594820000,2435.610107
6/22/17,2441.620117,2433.27002,2437.399902,2434.5,3468210000,2434.5
6/23/17,2441.399902,2431.110107,2434.649902,2438.300049,5278330000,2438.300049
6/26/17,2450.419922,2437.030029,2443.320068,2439.070068,3238970000,2439.070068
6/27/17,2440.149902,2419.379883,2436.340088,2419.379883,3563910000,2419.379883
6/28/17,2442.969971,2428.02002,2428.699951,2440.689941,3500800000,2440.689941
6/29/17,2442.72998,2405.699951,2442.379883,2419.699951,3900280000,2419.699951
6/30/17,2432.709961,2421.649902,2429.199951,2423.409912,3361590000,2423.409912
7/3/17,2439.169922,2428.689941,2431.389893,2429.01001,1962290000,2429.01001
7/5/17,2434.899902,2422.050049,2430.780029,2432.540039,3367220000,2432.540039
7/6/17,2424.280029,2407.699951,2423.439941,2409.75,3364520000,2409.75
7/7/17,2426.919922,2413.52002,2413.52002,2425.179932,2901330000,2425.179932
7/10/17,2432,2422.27002,2424.51001,2427.429932,2999130000,2427.429932
7/11/17,2429.300049,2412.790039,2427.350098,2425.530029,3106750000,2425.530029
7/12/17,2445.76001,2435.75,2435.75,2443.25,3171620000,2443.25
7/13/17,2449.320068,2441.689941,2444.98999,2447.830078,3067670000,2447.830078
7/14/17,2463.540039,2446.689941,2449.159912,2459.27002,2736640000,2459.27002
7/17/17,2462.820068,2457.159912,2459.5,2459.139893,2793170000,2459.139893
7/18/17,2460.919922,2450.340088,2455.879883,2460.610107,2962130000,2460.610107
7/19/17,2473.830078,2463.850098,2463.850098,2473.830078,3059760000,2473.830078
7/20/17,2477.620117,2468.429932,2475.560059,2473.449951,3182780000,2473.449951
7/21/17,2472.540039,2465.060059,2467.399902,2472.540039,3059570000,2472.540039
7/24/17,2473.100098,2466.320068,2472.040039,2469.909912,3010240000,2469.909912
7/25/17,2481.23999,2474.909912,2477.879883,2477.129883,4108060000,2477.129883
7/26/17,2481.689941,2474.939941,2479.969971,2477.830078,3557020000,2477.830078
7/27/17,2484.040039,2459.929932,2482.76001,2475.419922,3995520000,2475.419922
7/28/17,2473.530029,2464.659912,2469.120117,2472.100098,3294770000,2472.100098
7/31/17,2477.959961,2468.530029,2475.939941,2470.300049,3469210000,2470.300049
8/1/17,2478.51001,2471.139893,2477.100098,2476.350098,3460860000,2476.350098
8/2/17,2480.379883,2466.47998,2480.379883,2477.570068,3478580000,2477.570068
8/3/17,2476.030029,2468.850098,2476.030029,2472.159912,3645020000,2472.159912
8/4/17,2480,2472.080078,2476.879883,2476.830078,3235140000,2476.830078
8/7/17,2480.949951,2475.879883,2477.139893,2480.909912,2931780000,2480.909912
8/8/17,2490.870117,2470.320068,2478.350098,2474.919922,3344640000,2474.919922
8/9/17,2474.409912,2462.080078,2465.350098,2474.02002,3308060000,2474.02002
8/10/17,2465.379883,2437.75,2465.379883,2438.209961,3621070000,2438.209961
8/11/17,2448.090088,2437.850098,2441.040039,2441.320068,3159930000,2441.320068
8/14/17,2468.219971,2454.959961,2454.959961,2465.840088,2822550000,2465.840088
8/15/17,2468.899902,2461.610107,2468.659912,2464.610107,2913100000,2464.610107
8/16/17,2474.929932,2463.860107,2468.629883,2468.110107,2953650000,2468.110107
8/17/17,2465.02002,2430.01001,2462.949951,2430.01001,3142620000,2430.01001
8/18/17,2440.27002,2420.689941,2427.639893,2425.550049,3415680000,2425.550049
8/21/17,2430.580078,2417.350098,2425.5,2428.370117,2788150000,2428.370117
8/22/17,2454.77002,2433.669922,2433.75,2452.51001,2777490000,2452.51001
8/23/17,2448.909912,2441.419922,2444.879883,2444.040039,2785290000,2444.040039
8/24/17,2450.389893,2436.189941,2447.909912,2438.969971,2846590000,2438.969971
8/25/17,2453.959961,2442.219971,2444.719971,2443.050049,2588780000,2443.050049
8/28/17,2449.120117,2439.030029,2447.350098,2444.23999,2677700000,2444.23999
8/29/17,2449.189941,2428.199951,2431.939941,2446.300049,2737580000,2446.300049
8/30/17,2460.310059,2443.77002,2446.060059,2457.590088,2633660000,2457.590088
8/31/17,2475.01001,2462.649902,2462.649902,2471.649902,3348110000,2471.649902
9/1/17,2480.379883,2473.850098,2474.419922,2476.550049,2710730000,2476.550049
9/5/17,2471.969971,2446.550049,2470.350098,2457.850098,3490260000,2457.850098
9/6/17,2469.639893,2459.199951,2463.830078,2465.540039,3374410000,2465.540039
9/7/17,2468.620117,2460.290039,2468.060059,2465.100098,3353930000,2465.100098
9/8/17,2467.110107,2459.399902,2462.25,2461.429932,3302490000,2461.429932
9/11/17,2488.949951,2474.52002,2474.52002,2488.110107,3291760000,2488.110107
9/12/17,2496.77002,2490.370117,2491.939941,2496.47998,3230920000,2496.47998
9/13/17,2498.370117,2492.139893,2493.889893,2498.370117,3368050000,2498.370117
9/14/17,2498.429932,2491.350098,2494.560059,2495.620117,3414460000,2495.620117
9/15/17,2500.22998,2493.159912,2495.669922,2500.22998,4853170000,2500.22998
9/18/17,2508.320068,2499.919922,2502.51001,2503.870117,3194300000,2503.870117
9/19/17,2507.840088,2503.189941,2506.290039,2506.649902,3249100000,2506.649902
9/20/17,2508.850098,2496.669922,2506.840088,2508.23999,3530010000,2508.23999
